sample_index,sample_name,eval_split,sequence,keyframe,frame_id,index,height,width,median_scaling_applied,raw_npy_path,depth_png16_path,depth_vis_path
201,sequence2_keyframe4_frame001519,endovis,2,4,1519,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame001519.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame001519.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame001519.png
202,sequence6_keyframe4_frame000434,endovis,6,4,434,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000434.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000434.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000434.png
203,sequence4_keyframe4_frame000202,endovis,4,4,202,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000202.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000202.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000202.png
204,sequence5_keyframe4_frame000009,endovis,5,4,9,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000009.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000009.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000009.png
205,sequence7_keyframe4_frame001446,endovis,7,4,1446,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame001446.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame001446.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame001446.png
206,sequence6_keyframe4_frame000250,endovis,6,4,250,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000250.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000250.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000250.png
207,sequence4_keyframe4_frame000082,endovis,4,4,82,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000082.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000082.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000082.png
208,sequence3_keyframe4_frame000404,endovis,3,4,404,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000404.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000404.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000404.png
209,sequence6_keyframe4_frame000890,endovis,6,4,890,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000890.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000890.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000890.png
210,sequence7_keyframe4_frame000070,endovis,7,4,70,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame000070.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame000070.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame000070.png
211,sequence1_keyframe3_frame000418,endovis,1,3,418,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000418.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000418.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000418.png
212,sequence3_keyframe4_frame000075,endovis,3,4,75,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000075.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000075.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000075.png
213,sequence5_keyframe4_frame000033,endovis,5,4,33,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000033.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000033.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000033.png
214,sequence4_keyframe4_frame000110,endovis,4,4,110,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000110.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000110.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000110.png
215,sequence3_keyframe4_frame000055,endovis,3,4,55,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000055.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000055.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000055.png
216,sequence6_keyframe4_frame000722,endovis,6,4,722,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000722.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000722.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000722.png
217,sequence2_keyframe4_frame000446,endovis,2,4,446,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000446.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000446.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000446.png
218,sequence6_keyframe4_frame000482,endovis,6,4,482,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000482.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000482.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000482.png
219,sequence5_keyframe4_frame000037,endovis,5,4,37,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000037.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000037.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000037.png
220,sequence1_keyframe3_frame000162,endovis,1,3,162,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000162.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000162.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000162.png
221,sequence5_keyframe4_frame000212,endovis,5,4,212,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000212.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000212.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000212.png
222,sequence2_keyframe4_frame000483,endovis,2,4,483,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000483.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000483.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000483.png
223,sequence1_keyframe3_frame000238,endovis,1,3,238,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000238.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000238.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000238.png
224,sequence1_keyframe3_frame000026,endovis,1,3,26,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000026.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000026.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000026.png
225,sequence4_keyframe4_frame000078,endovis,4,4,78,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000078.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000078.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000078.png
226,sequence5_keyframe4_frame000190,endovis,5,4,190,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence5_keyframe4_frame000190.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence5_keyframe4_frame000190.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence5_keyframe4_frame000190.png
227,sequence7_keyframe4_frame000762,endovis,7,4,762,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame000762.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame000762.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame000762.png
228,sequence2_keyframe4_frame000705,endovis,2,4,705,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000705.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000705.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000705.png
229,sequence4_keyframe4_frame000070,endovis,4,4,70,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000070.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000070.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000070.png
230,sequence3_keyframe4_frame000558,endovis,3,4,558,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000558.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000558.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000558.png
231,sequence6_keyframe4_frame000914,endovis,6,4,914,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000914.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000914.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000914.png
232,sequence6_keyframe4_frame000506,endovis,6,4,506,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000506.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000506.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000506.png
233,sequence2_keyframe4_frame000779,endovis,2,4,779,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000779.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000779.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000779.png
234,sequence6_keyframe4_frame000938,endovis,6,4,938,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000938.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000938.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000938.png
235,sequence2_keyframe4_frame000890,endovis,2,4,890,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000890.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000890.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000890.png
236,sequence6_keyframe4_frame000200,endovis,6,4,200,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame000200.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame000200.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame000200.png
237,sequence7_keyframe4_frame001484,endovis,7,4,1484,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence7_keyframe4_frame001484.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence7_keyframe4_frame001484.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence7_keyframe4_frame001484.png
238,sequence2_keyframe4_frame000816,endovis,2,4,816,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000816.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000816.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000816.png
239,sequence3_keyframe4_frame000362,endovis,3,4,362,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence3_keyframe4_frame000362.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence3_keyframe4_frame000362.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence3_keyframe4_frame000362.png
240,sequence6_keyframe4_frame001082,endovis,6,4,1082,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence6_keyframe4_frame001082.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence6_keyframe4_frame001082.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence6_keyframe4_frame001082.png
241,sequence2_keyframe4_frame000420,endovis,2,4,420,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence2_keyframe4_frame000420.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence2_keyframe4_frame000420.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence2_keyframe4_frame000420.png
242,sequence4_keyframe4_frame000002,endovis,4,4,2,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000002.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000002.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000002.png
243,sequence4_keyframe4_frame000102,endovis,4,4,102,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence4_keyframe4_frame000102.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence4_keyframe4_frame000102.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence4_keyframe4_frame000102.png
244,sequence1_keyframe3_frame000442,endovis,1,3,442,,1024,1280,True,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/raw_npy/sequence1_keyframe3_frame000442.npy,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_png16/sequence1_keyframe3_frame000442.png,/home/khuyen.pham/MonoDepthEstimation/endoDAC/full_model/exported_depth_maps/depth_vis/sequence1_keyframe3_frame000442.png
